れいむ,非常に鋭いそして批判的な水論ですね。しかし国 外交という高度なゲームにおいてはメタ認知の視点でこれを読み解く必要があります。
まりさ,メタ認知ですか?
れいむ,ええ、彼らは矛盾しているのではなく意図的に 2 つの異なるゲームを同時にプレイしているんです。俺の場での目次録的な脅威の欧酬はエスカレーションであり、これは純粋な抑視力としての脅威の持です。
まりさ,俺を止めないと何をするか分からないぞというポーズですね。
れいむ,その通りです。しかし実務レベルの裏のテーブルでは極めて冷静な ディエスカレーションが同時に進行しています。
まりさ,例えばどんなことですか?
れいむ,ウラ納縮の停止やナタンズの確の解体といった具体的な条件のすり合わせです。賠償金か凍結資金の変換かという言葉遊びも決して末な問題じゃありません。
まりさ,そうなんですか。
れいむ,両国が国内に向けて我々は妥協していない。勝利したと説明できる政治的妥協点、つまりトリックの煮道を設計する極めて重要なプロセスなんです。
まりさ,なるほど。 だから仲間薬のカタも表だって動くのをしぶっているわけですね。
れいむ,ええ、この表の脅威と裏の妥協のギャップが少しでも崩れれば言葉のあが本物の戦争に因化するリスクを誰よりも理解しているからです。
まりさ,なるほどな。国際部隊ではホルムズ海峡という巨大な物理的チョークポイントが軍事的に封鎖され、移動が致地性学的な武器として使われている構造がよくわかりました。
れいむ,はい。
まりさ,ではここから視点を大きく変えて アメリカ国内に向けてみましょう。なぜなら海峡を封鎖するのに軍艦は必要かもしれないが、私たち市民の移動を封鎖するのに軍艦はいらないからです。
れいむ,ええ、全く別の手法が使われていますね。
まりさ,今国内の移動のチョークポイントである空港が全く別の目的で意図的に物化されていますよね。
れいむ,はい。アメリカ国内の移動の自由は現在かつてない形で最定義されています。発端は国土安全保障、 DHS の予算枯渇 5 週間に渡る一部 政府機関閉鎖でした。 5
まりさ,週間も。
れいむ,ええ、その結果 TSA 運用保障庁の職員は無給労働を継いられ、すでに 366 名が辞職しています。
まりさ,予算がなくて空港の保安検査が回らない。そこでトランプ大統領が取った教策が相穴に ICE 移民関税執行局を配備してかつてないセキュリティを実施するという角だったわけですね。
れいむ,そうです。さらに彼らは具体的な標的まで貢しました。
まりさ,峰州の 移民への逮捕に大きな重点を置くと宣言した件ですね。
れいむ,ええ、特に峰州はイルハ大ま議員の地元であり、最近 CBP や ICE の作戦で米国市民 2 名が死亡するという痛ましい事件があったばかりの場所です。
まりさ,あの、私がこの一連の流れで 1 番背筋が凍ったのは今年 3 月から TSA のセキュアフライトプログラムの登場者リストが週に複数会にわって ICE に共有されているという事実なんです。
れいむ,テロ対策のシステムが 強制相関のための移民スクリーニングへと流用されている事実ですね。
まりさ,え、これって空港の機能が根本からすり変わっていることを意味しませんか?空港はもはや旅行への入り口ではなくロブスターの罠のように聞こえます。
れいむ,ロブスターの罠ですか?
まりさ,はい。 1 度入ったら出られない仕掛けです。そもそも 9.11 以降私たちが空港で靴を脱ぎ液体物を捨て厳しい保安検査を受け入れたのは飛行機に武器や爆発物を持ち込ませないという目 があったからです。
れいむ,テロリズムを防ぐという社会契約ですね。
まりさ,そうです。そのために構築されたインフラを民事的な移民法の執行のために転用するというのは国内移動における社会契約を根本から破壊するミッションクリープつまり目的街の被大化ではないですか?
れいむ,完璧な指摘です。これは大量監視システムわゆるバルクサーベーランスの論理的な決とも言えます。
まりさ,どういうことでしょう?
れいむ,本来敵を絞った捜作というのは容疑者を特定してから行われるものですが、このシステムは逆なんです。 全員を網にかけてから対象者を探すという手法への転換です。
まりさ,推定無罪の原則がシステムレベルで逆転しているわけですね。
れいむ,ええ、しかも同性同盟などのご検地に対する救済措置が全く欠除したままです。移動という基本的人権がテロ防止という名から離れ、国家へのコンプライアンスつまりを強制するためのテとして利用されている。
まりさ,交通機関が純粋な治安維持装置へと変出した瞬間ですね。
れいむ,そういうこと。 です。
まりさ,そして本当に恐ろしいのは空港のゲートでのデータ共有なんて単なる完僚的な手続きの始まりに過ぎないということです。
れいむ,ええ、現実の路上ではもっと新的なテクノロジーが配備されていますからね。
まりさ,はい。一歩外に出て路上に目を向けると国境と私たちの日常の教界戦を完全に消滅させる新兵器がすでに実践投入されています。 ACLU アメリカ自由人権協会が暴露した及び CBP による新しいモバイルアプリモバイル 4 です。
れいむ,このモバイル 4 は日常の風景を監視毛に変える極めて強力なツールです。捜査官が路上で市民にスマートフォンを向けるだけで非接触で指紋を採取し瞬時に顔認証を行うことができます。
まりさ,あの、ちょっと状況を整理させてください。
れいむ,はい。
まりさ,私がコーヒーを買いに近所の通りを歩いているとします。捜査官が私を少し怪しいと思いスマートフォンを向ける。その画面の裏側では具体的に何が起きているんですか?
れいむ,あなたの生態情報は瞬時に 2 億万以上の 画像を含む巨大なデータベースと称号されます。 2億枚
まりさ,A アイデントハートと呼ばれるシステムで出流国時の写真だけでなく FBI の犯罪記録さらには各州の運転免許症のデートまでが統合されています。
れいむ,なるほど。
まりさ,そして重要なのは彼らはあなたの市権のに関わらず無差別にその生態情報を収集しているという点です。
れいむ,待ってください。仮に私がアメリカ市民でデータベースと称合された結果不法移民ではないという正しい判定が出たとします。つまり非一致ですね。
まりさ,はい。 それでも私がコーヒーを買いに行く途中で撮られたその顔写真は残るんですか?
れいむ,はい、残ります。米国市民の非一致の顔写真であっても DHS の自動システム ATS というデータベースに保持され続けます。
まりさ,それって私がただ道を歩いていたという事実が国家の監視毛のデータポイントとして永続的に記録されるってことですよね。
れいむ,ええ、まさにその通りです。
まりさ,それだけでも十分ストピア的ですが、テクノロジーの信頼性という観点からも深刻な 問題がありますよね。
れいむ,NIST 国立標準技術研究所の調査ですね。
まりさ,はい。 NT の科学的な研究が明確に警告しているはずです。路上で撮影されたような低像増度の写真や光の当たり方が不均一な状況、あるいは顔の角度、カメラに対するピッチや用のずれがある場合、顔認識アルゴリズムは一しく精度が落ちると。
れいむ,ええ、特に肌の黒い人や女性に対しては不正確になりやすいというデータが示されています。
まりさ,それなのに現場の期間が AI の判定を絶対視していると。
れいむ,そうなんです。 ICE はこのアプリの一致を決定的デフィニティブと見なしています。
まりさ,つまりアルゴリズムが影や角度で 5 認一致と判断したら現場の捜査官は私の持っている紙の出証明書よりもスマートフォンの画面を信じるということですか?
れいむ,恐ろしいことですが、物理的な証拠すら無視できる権限が与えられているんです。
まりさ,いや、それはテクノロジーの無理解を通り越してカルト的でさえあります。私たちは事実上エラーだらけの結果 に対して憲法で保障された適正手続きデプロセスを丸投げ外注してしまっているじゃないですか。
れいむ,全くその通りです。不正確なダーティデータと歴史スネクサスなどの商業データブローカー、そして強大な国家権力がシームレスに融合し、現代のパノプティコン全展望監視システムが完成しつつあるんです。
まりさ,逃げ場がないですね。
れいむ,ある当局者が国境は今やどこにでもあると語りましたが、これは決して勇ではありません。外国人だけの問題ではなく リスナーのあなたを含めた全ての市民が法的な歯止めや議会の証人、監査機構を持たないアルゴリズムによる治安示の網の中に無意識のうちに取り込まれているんです。
まりさ,しかも 287g プログラムを通じてこの技術は地方警察へも拡散しているんですよね。
れいむ,ええ、猛細血管のように社会の隅々みりまで浸透しています。
まりさ,こうして複数の領域を俯瞰してみると本当に恐ろしい全体像が浮かび上がってきます。
れいむ,ええ、全てが繋がっていますね。
まりさ,中東のホルムズ海峡という 地球規模の物理的な大動脈が軍事的電子的にブロックされ、現実が歪められている状況。アメリカの空港という国内移動のチョークポイントがテロ対策から治安維持装置へと転用されている状況。
れいむ,はい。
まりさ,そしてあなたが歩く路上の顔の角度 1 つが瞬時に 2 億人のデータベースと称合されるデジタルの網。スケールは全く異なりますが全て移動を制限し監視するという方向へと一斉に家事を切っている。
れいむ,その通りです。地性学的な危機器やテロ 策という大義名文を景気として物理的な空間とデシタルな空間の両方で人間が移動するということの意味が根本から統制のシステムへと最定義されてしまったんです。
まりさ,そこで最後にこれを聞いているあなたに 1 つの問いを投げかけたいと思います。
れいむ,はい。
まりさ,貝を渡る巨大な単価から街角をありく一個人の顔の傾きに至るまであらゆる移動が瞬時に性学的な武器や監視の対象に変換されるこの時代。
れいむ,ええ。
まりさ,もし今後ら全ての統合された監視封鎖システムが 効率のみを追求する AI に完全に委ねられたとしたらどうなるでしょうか?摩擦のない絶対的な安全が数理的に最適化された時人間から移動の自由という概念そのものが定義上消滅してしまうのではないでしょうか。
れいむ,究極の問いですね。
まりさ,次にあなたが空港のゲートをくぐる時、あるいは街角でふとスマートフォンを向けられた時、是非あの水道のメインパイプに取り付けられた見えないバルブの存在をこの問いと共に思い出してみてください。
